sentence_id	source	article_id	genre	topic	category	sent_idx	n_clean	url	text	in_quote	text_marked
dan-762897715204-020	danas	762897715204	vest	ekonomija	ekonomija	20	37	https://www.danas.rs/vesti/ekonomija/djajic-ne-postoji-razlog-da-se-rusi-zgrada-zeleznicke-stanice/	Dašić napominje da je čuo izjavu ministarke i iako je ona rušenje navela kao jednu od opcija, da to nije slučajno pomenula.		Dašić napominje da je čuo izjavu ministarke i iako je ona rušenje navela kao jednu od opcija, da to nije slučajno pomenula.
dan-762897715204-021	danas	762897715204	vest	ekonomija	ekonomija	21	37	https://www.danas.rs/vesti/ekonomija/djajic-ne-postoji-razlog-da-se-rusi-zgrada-zeleznicke-stanice/	„Ako je nadstrešnica imala tu ulogu da preuzme deo opterećenja, potrebno je samo ponovo ankerisati opet na istim mestima gde su izvukli ankeri i povezati to za površinu tla i za tegove koji bi konstrukciju vratili u ravnotežu“, ocenjuje on.		„Ako je nadstrešnica imala tu ulogu da preuzme deo opterećenja, potrebno je samo ponovo ankerisati opet na istim mestima gde su izvukli ankeri i povezati to za površinu tla i za tegove koji bi konstrukciju vratili u ravnotežu“, ocenjuje on.
dan-283305996123-001	danas	283305996123	vest	ekonomija	ekonomija	1	9	https://www.danas.rs/vesti/ekonomija/ministarka-trgovine-trgovinski-lanac-karfur-zainteresovan-za-ulazak-na-srpsko-trziste/	Kako je saopštilo Ministarstvo trgovine, sastanak je održan na inicijativu Karfura, jednog od vodećih trgovinskih lanaca u Evropi, koji je prisutan u više od 30 zemalja, sa prihodima koji se mere desetinama milijardi evra.		Kako je saopštilo Ministarstvo trgovine, sastanak je održan na inicijativu Karfura, jednog od vodećih trgovinskih lanaca u Evropi, koji je prisutan u više od 30 zemalja, sa prihodima koji se mere desetinama milijardi evra.
dan-283305996123-002	danas	283305996123	vest	ekonomija	ekonomija	2	9	https://www.danas.rs/vesti/ekonomija/ministarka-trgovine-trgovinski-lanac-karfur-zainteresovan-za-ulazak-na-srpsko-trziste/	„Dolazak trgovinskih lanaca poput Karfura svakako bi doprineo jačanju konkurencije, većem izboru za potrošače i dostupnosti kvalitetnih proizvoda po konkurentnim cenama.		„Dolazak trgovinskih lanaca poput Karfura svakako bi doprineo jačanju konkurencije, većem izboru za potrošače i dostupnosti kvalitetnih proizvoda po konkurentnim cenama.
dan-283305996123-003	danas	283305996123	vest	ekonomija	ekonomija	3	9	https://www.danas.rs/vesti/ekonomija/ministarka-trgovine-trgovinski-lanac-karfur-zainteresovan-za-ulazak-na-srpsko-trziste/	Naš cilj je da tržište bude dinamično, zdravo i stabilno – u korist građana”, izjavila je Lazarević.	Y	„Naš cilj je da tržište bude dinamično, zdravo i stabilno – u korist građana”, izjavila je Lazarević.“
dan-283305996123-004	danas	283305996123	vest	ekonomija	ekonomija	4	9	https://www.danas.rs/vesti/ekonomija/ministarka-trgovine-trgovinski-lanac-karfur-zainteresovan-za-ulazak-na-srpsko-trziste/	Karfur je poznat po velikom izboru prehrambenih i neprehrambenih proizvoda, visokim standardima usluge, kao i po programima podrške lokalnim proizvođačima i održivoj proizvodnji, navodi se u saopštenju.		Karfur je poznat po velikom izboru prehrambenih i neprehrambenih proizvoda, visokim standardima usluge, kao i po programima podrške lokalnim proizvođačima i održivoj proizvodnji, navodi se u saopštenju.
dan-283305996123-005	danas	283305996123	vest	ekonomija	ekonomija	5	9	https://www.danas.rs/vesti/ekonomija/ministarka-trgovine-trgovinski-lanac-karfur-zainteresovan-za-ulazak-na-srpsko-trziste/	„Razgovarali smo o njihovim konkretnim planovima.		„Razgovarali smo o njihovim konkretnim planovima.
dan-283305996123-006	danas	283305996123	vest	ekonomija	ekonomija	6	9	https://www.danas.rs/vesti/ekonomija/ministarka-trgovine-trgovinski-lanac-karfur-zainteresovan-za-ulazak-na-srpsko-trziste/	Namera im je da direktno uđu na naše tržište, bez posrednika, da Srbija bude centralni hab i da angažuju veliki broj srpskih kompanija kao dobavljače.	Y	„Namera im je da direktno uđu na naše tržište, bez posrednika, da Srbija bude centralni hab i da angažuju veliki broj srpskih kompanija kao dobavljače.“
dan-283305996123-007	danas	283305996123	vest	ekonomija	ekonomija	7	9	https://www.danas.rs/vesti/ekonomija/ministarka-trgovine-trgovinski-lanac-karfur-zainteresovan-za-ulazak-na-srpsko-trziste/	Poslovni model koji razmatraju je i nalaženje lokalnih partnera za franšize“, rekla je Lazatević.	Y	„Poslovni model koji razmatraju je i nalaženje lokalnih partnera za franšize“, rekla je Lazatević.“
dan-283305996123-008	danas	283305996123	vest	ekonomija	ekonomija	8	9	https://www.danas.rs/vesti/ekonomija/ministarka-trgovine-trgovinski-lanac-karfur-zainteresovan-za-ulazak-na-srpsko-trziste/	Dogovoreno je, kako je dodala, da razgovori budu nastavljeni do kraja godine, kada će predstavnici top menadžmenta Karfura doći u Srbiju.		Dogovoreno je, kako je dodala, da razgovori budu nastavljeni do kraja godine, kada će predstavnici top menadžmenta Karfura doći u Srbiju.
bli-13582197086-000	blic	13582197086	vest	ekonomija	biznis	0	5	https://www.blic.rs/biznis/vesti/goc-dobija-novu-turisticku-atrakciju-evo-sta-se-tacno-gradi/68mhmce	Na planini Goč uskoro počinje izgradnja letnje tubing staze, nove turističke atrakcije koja će posetiocima omogućiti uživanje u adrenalinskom spustu tokom cele godine.		Na planini Goč uskoro počinje izgradnja letnje tubing staze, nove turističke atrakcije koja će posetiocima omogućiti uživanje u adrenalinskom spustu tokom cele godine.
bli-13582197086-001	blic	13582197086	vest	ekonomija	biznis	1	5	https://www.blic.rs/biznis/vesti/goc-dobija-novu-turisticku-atrakciju-evo-sta-se-tacno-gradi/68mhmce	Grad Kraljevo dodelio je ugovor o izvođenju radova zajednici ponuđača Gama-Ram DOO iz Beograda i Domtera DOO iz Ivanjice, vrednosti od 26,9 miliona dinara sa PDV-om.		Grad Kraljevo dodelio je ugovor o izvođenju radova zajednici ponuđača Gama-Ram DOO iz Beograda i Domtera DOO iz Ivanjice, vrednosti od 26,9 miliona dinara sa PDV-om.
bli-13582197086-002	blic	13582197086	vest	ekonomija	biznis	2	5	https://www.blic.rs/biznis/vesti/goc-dobija-novu-turisticku-atrakciju-evo-sta-se-tacno-gradi/68mhmce	Projekat je izradio Studio Tim Art.		Projekat je izradio Studio Tim Art.
bli-13582197086-003	blic	13582197086	vest	ekonomija	biznis	3	5	https://www.blic.rs/biznis/vesti/goc-dobija-novu-turisticku-atrakciju-evo-sta-se-tacno-gradi/68mhmce	Tubing staza, duga 92 metra, biće izrađena od posebne plastične podloge koja omogućava sankanje uz pomoć velikih guma i tokom leta i zime, bez obzira na vremenske uslove.		Tubing staza, duga 92 metra, biće izrađena od posebne plastične podloge koja omogućava sankanje uz pomoć velikih guma i tokom leta i zime, bez obzira na vremenske uslove.
bli-13582197086-004	blic	13582197086	vest	ekonomija	biznis	4	5	https://www.blic.rs/biznis/vesti/goc-dobija-novu-turisticku-atrakciju-evo-sta-se-tacno-gradi/68mhmce	Objekat je predviđen kao rekreativni sadržaj namenjen deci različitog uzrasta, sa orijentacijom u pravcu istok–zapad i biće izgrađena u blizini dečjeg odmarališta na Goču.		Objekat je predviđen kao rekreativni sadržaj namenjen deci različitog uzrasta, sa orijentacijom u pravcu istok–zapad i biće izgrađena u blizini dečjeg odmarališta na Goču.
bli-3327590740-000	blic	3327590740	vest	ekonomija	biznis	0	8	https://www.blic.rs/biznis/vesti/hrvatska-povlaci-sa-trzista-deciju-hranu-griz-zbog-plastike/1j15tg4	Državni inspektorat Republike Hrvatske saopštio je da se povlači iz prodaje dečija hrana HIMMELTAU Dečiji griz zaslađen pčelinjim medom od 6. MJ., 500 grama iz Milderovih prodavnica.		Državni inspektorat Republike Hrvatske saopštio je da se povlači iz prodaje dečija hrana HIMMELTAU Dečiji griz zaslađen pčelinjim medom od 6. MJ., 500 grama iz Milderovih prodavnica.
bli-3327590740-001	blic	3327590740	vest	ekonomija	biznis	1	8	https://www.blic.rs/biznis/vesti/hrvatska-povlaci-sa-trzista-deciju-hranu-griz-zbog-plastike/1j15tg4	Proizvod se povlači zbog mogućeg prisustva stranog tela, odnosno plastičnog materijala.		Proizvod se povlači zbog mogućeg prisustva stranog tela, odnosno plastičnog materijala.
bli-3327590740-002	blic	3327590740	vest	ekonomija	biznis	2	8	https://www.blic.rs/biznis/vesti/hrvatska-povlaci-sa-trzista-deciju-hranu-griz-zbog-plastike/1j15tg4	Proizvođač je Maresi Austria GmbH iz Austrije.		Proizvođač je Maresi Austria GmbH iz Austrije.
bli-3327590740-003	blic	3327590740	vest	ekonomija	biznis	3	8	https://www.blic.rs/biznis/vesti/hrvatska-povlaci-sa-trzista-deciju-hranu-griz-zbog-plastike/1j15tg4	EAN / MAN proizvod je 9000275500619 / 346834, serija RA25006601, a opoziv se odnosi na datum isteka 2.7.2026.		EAN / MAN proizvod je 9000275500619 / 346834, serija RA25006601, a opoziv se odnosi na datum isteka 2.7.2026.
bli-3327590740-004	blic	3327590740	vest	ekonomija	biznis	4	8	https://www.blic.rs/biznis/vesti/hrvatska-povlaci-sa-trzista-deciju-hranu-griz-zbog-plastike/1j15tg4	"Proverite da li imate ovaj proizvod i odmah prestanite da ga koristite!		"Proverite da li imate ovaj proizvod i odmah prestanite da ga koristite!
bli-3327590740-005	blic	3327590740	vest	ekonomija	biznis	5	8	https://www.blic.rs/biznis/vesti/hrvatska-povlaci-sa-trzista-deciju-hranu-griz-zbog-plastike/1j15tg4	Proizvod može da se vrati u bilo koju filijali Miler.	Y	„Proizvod može da se vrati u bilo koju filijali Miler.“
bli-3327590740-006	blic	3327590740	vest	ekonomija	biznis	6	8	https://www.blic.rs/biznis/vesti/hrvatska-povlaci-sa-trzista-deciju-hranu-griz-zbog-plastike/1j15tg4	Plaćeni iznos će vam biti vraćen čak i bez odgovarajućeg računae", saopštila je prodavnica.	Y	„Plaćeni iznos će vam biti vraćen čak i bez odgovarajućeg računae", saopštila je prodavnica.“
bli-3327590740-007	blic	3327590740	vest	ekonomija	biznis	7	8	https://www.blic.rs/biznis/vesti/hrvatska-povlaci-sa-trzista-deciju-hranu-griz-zbog-plastike/1j15tg4	Ovaj proizvod nije u skladu sa Uredbom 178/2002 kojom se utvrđuju opšti principi i uslovi zakona o hrani, osniva Evropska agencija za bezbednost hrane i utvrđuju procedure u pitanjima bezbednosti hrane.		Ovaj proizvod nije u skladu sa Uredbom 178/2002 kojom se utvrđuju opšti principi i uslovi zakona o hrani, osniva Evropska agencija za bezbednost hrane i utvrđuju procedure u pitanjima bezbednosti hrane.
bli-49788632110-003	blic	49788632110	vest	ekonomija	biznis	3	11	https://www.blic.rs/biznis/vesti/brent-nafta-pala-ispod-90-dolara-cena-najnizem-nivou-u-poslednja-2-meseca/mvev6em	Najširi MSCI indeks azijsko-pacifičkih akcija bez Japana porastao je za 3,2 odsto.		Najširi MSCI indeks azijsko-pacifičkih akcija bez Japana porastao je za 3,2 odsto.
bli-49788632110-004	blic	49788632110	vest	ekonomija	biznis	4	11	https://www.blic.rs/biznis/vesti/brent-nafta-pala-ispod-90-dolara-cena-najnizem-nivou-u-poslednja-2-meseca/mvev6em	Južnokorejski KOSPI skočio je 7,4 odsto, japanski Nikkei 2,7 odsto, kineski CSI300 jedan odsto, dok je hongkonški Hang Seng porastao 1,3 odsto.		Južnokorejski KOSPI skočio je 7,4 odsto, japanski Nikkei 2,7 odsto, kineski CSI300 jedan odsto, dok je hongkonški Hang Seng porastao 1,3 odsto.
bli-49788632110-005	blic	49788632110	vest	ekonomija	biznis	5	11	https://www.blic.rs/biznis/vesti/brent-nafta-pala-ispod-90-dolara-cena-najnizem-nivou-u-poslednja-2-meseca/mvev6em	Rast je zabeležen i na Volstritu, gde su sva tri glavna indeksa ostvarila najveće dnevne dobitke od aprila.		Rast je zabeležen i na Volstritu, gde su sva tri glavna indeksa ostvarila najveće dnevne dobitke od aprila.
bli-49788632110-006	blic	49788632110	vest	ekonomija	biznis	6	11	https://www.blic.rs/biznis/vesti/brent-nafta-pala-ispod-90-dolara-cena-najnizem-nivou-u-poslednja-2-meseca/mvev6em	Tehnološki indeks Nasdak porastao je 2,5 odsto.		Tehnološki indeks Nasdak porastao je 2,5 odsto.
bli-49788632110-007	blic	49788632110	vest	ekonomija	biznis	7	11	https://www.blic.rs/biznis/vesti/brent-nafta-pala-ispod-90-dolara-cena-najnizem-nivou-u-poslednja-2-meseca/mvev6em	Na valutnim tržištima dolar se stabilizovao nakon prethodnih gubitaka, dok su australijski i novozelandski dolar oslabili prema američkoj valuti.		Na valutnim tržištima dolar se stabilizovao nakon prethodnih gubitaka, dok su australijski i novozelandski dolar oslabili prema američkoj valuti.
bli-49788632110-008	blic	49788632110	vest	ekonomija	biznis	8	11	https://www.blic.rs/biznis/vesti/brent-nafta-pala-ispod-90-dolara-cena-najnizem-nivou-u-poslednja-2-meseca/mvev6em	Cene plemenitih metala takođe su pale.		Cene plemenitih metala takođe su pale.
bli-49788632110-009	blic	49788632110	vest	ekonomija	biznis	9	11	https://www.blic.rs/biznis/vesti/brent-nafta-pala-ispod-90-dolara-cena-najnizem-nivou-u-poslednja-2-meseca/mvev6em	Zlato je izgubilo 0,6 odsto vrednosti i trgovalo se po ceni od 4.189 dolara za uncu, dok je srebro oslabilo za isti procenat, na 66,93 dolara za uncu.		Zlato je izgubilo 0,6 odsto vrednosti i trgovalo se po ceni od 4.189 dolara za uncu, dok je srebro oslabilo za isti procenat, na 66,93 dolara za uncu.
bli-49788632110-010	blic	49788632110	vest	ekonomija	biznis	10	11	https://www.blic.rs/biznis/vesti/brent-nafta-pala-ispod-90-dolara-cena-najnizem-nivou-u-poslednja-2-meseca/mvev6em	Analitičari ocenjuju da će dalji pravac tržišta u velikoj meri zavisiti od razvoja pregovora između Vašingtona i Teherana i eventualne potvrde mirovnog sporazuma.		Analitičari ocenjuju da će dalji pravac tržišta u velikoj meri zavisiti od razvoja pregovora između Vašingtona i Teherana i eventualne potvrde mirovnog sporazuma.
dan-636811335761-000	danas	636811335761	vest	sport	sport	0	7	https://www.danas.rs/sport/srbija-saznala-poslednjeg-rivala-u-kvalifikacijama-za-mundobasket/	Završene su pretkvalifikacije za Mundobasket koji je na programu 2027. godine.		Završene su pretkvalifikacije za Mundobasket koji je na programu 2027. godine.
dan-636811335761-001	danas	636811335761	vest	sport	sport	1	7	https://www.danas.rs/sport/srbija-saznala-poslednjeg-rivala-u-kvalifikacijama-za-mundobasket/	Srbija će biti u grupi sa Turskom, Bosnom i Hercegovinom, a sada je saznala ime i poslednjeg rivala u grupi.		Srbija će biti u grupi sa Turskom, Bosnom i Hercegovinom, a sada je saznala ime i poslednjeg rivala u grupi.
dan-636811335761-002	danas	636811335761	vest	sport	sport	2	7	https://www.danas.rs/sport/srbija-saznala-poslednjeg-rivala-u-kvalifikacijama-za-mundobasket/	U pitanju je selekcija Švajcarske.		U pitanju je selekcija Švajcarske.
dan-636811335761-003	danas	636811335761	vest	sport	sport	3	7	https://www.danas.rs/sport/srbija-saznala-poslednjeg-rivala-u-kvalifikacijama-za-mundobasket/	Kvalifikacije za Mundobasket počinju krajem novembra 2025. godine.		Kvalifikacije za Mundobasket počinju krajem novembra 2025. godine.
dan-636811335761-004	danas	636811335761	vest	sport	sport	4	7	https://www.danas.rs/sport/srbija-saznala-poslednjeg-rivala-u-kvalifikacijama-za-mundobasket/	Plasman u drugu, odlučujuću rundu kvalifikacija izboriće po tri selekcije iz svake grupe, a bodovi se prenose.		Plasman u drugu, odlučujuću rundu kvalifikacija izboriće po tri selekcije iz svake grupe, a bodovi se prenose.
dan-636811335761-005	danas	636811335761	vest	sport	sport	5	7	https://www.danas.rs/sport/srbija-saznala-poslednjeg-rivala-u-kvalifikacijama-za-mundobasket/	Zatim sledi ukrštanje grupa, a po tri selekcije od šest će izborili plasman na Svetsko prvenstvo 2027. godine.		Zatim sledi ukrštanje grupa, a po tri selekcije od šest će izborili plasman na Svetsko prvenstvo 2027. godine.
dan-636811335761-006	danas	636811335761	vest	sport	sport	6	7	https://www.danas.rs/sport/srbija-saznala-poslednjeg-rivala-u-kvalifikacijama-za-mundobasket/	Srbija je u Grupi C i ona ukršta sa grupom D.		Srbija je u Grupi C i ona ukršta sa grupom D.
dan-451304427954-009	danas	451304427954	vest	sport	sport	9	19	https://www.danas.rs/sport/tadija-dragicevic-zvezda/	Sezona je duga i oscilacije se očekivane.		Sezona je duga i oscilacije se očekivane.
dan-451304427954-010	danas	451304427954	vest	sport	sport	10	19	https://www.danas.rs/sport/tadija-dragicevic-zvezda/	Evo, sada Batler igra fenomenalno i moram da istaknem da takvog igrača, pogotovo kada je u pitanju napadački segment, dugo nismo imali.		Evo, sada Batler igra fenomenalno i moram da istaknem da takvog igrača, pogotovo kada je u pitanju napadački segment, dugo nismo imali.
dan-451304427954-011	danas	451304427954	vest	sport	sport	11	19	https://www.danas.rs/sport/tadija-dragicevic-zvezda/	Mladi Nikola Kusturica je sa 16 godina debitovao za Barselonu u Evroligi, dok je sve manje srpskih pogotovo mladih igrača u Zvezdi.		Mladi Nikola Kusturica je sa 16 godina debitovao za Barselonu u Evroligi, dok je sve manje srpskih pogotovo mladih igrača u Zvezdi.
dan-451304427954-012	danas	451304427954	vest	sport	sport	12	19	https://www.danas.rs/sport/tadija-dragicevic-zvezda/	– Velika je presija zbog rezultata i definitivno srpskim igračima u Zvezdi nije lako.		– Velika je presija zbog rezultata i definitivno srpskim igračima u Zvezdi nije lako.
dan-451304427954-013	danas	451304427954	vest	sport	sport	13	19	https://www.danas.rs/sport/tadija-dragicevic-zvezda/	Imali smo okosnicu tima u domaćim igračima tokom prethodnih godina, što sada nije slučaj, ali jednostavno takve su okolnosti.		Imali smo okosnicu tima u domaćim igračima tokom prethodnih godina, što sada nije slučaj, ali jednostavno takve su okolnosti.
dan-451304427954-014	danas	451304427954	vest	sport	sport	14	19	https://www.danas.rs/sport/tadija-dragicevic-zvezda/	Realno mnogo je lakše Kusturici da debituje u Evroligi kao član Barselone, nego da se mu se to dogodilo u dresu Crvene zvezde ili Partizana.		Realno mnogo je lakše Kusturici da debituje u Evroligi kao član Barselone, nego da se mu se to dogodilo u dresu Crvene zvezde ili Partizana.
dan-451304427954-015	danas	451304427954	vest	sport	sport	15	19	https://www.danas.rs/sport/tadija-dragicevic-zvezda/	Stefan Miljenović igra odlično u ABA ligi, mnogo je doprineo pobedama reprezentacije Srbije u kvalifikacijama, ali u Evroligi više ne dobija šansu.		Stefan Miljenović igra odlično u ABA ligi, mnogo je doprineo pobedama reprezentacije Srbije u kvalifikacijama, ali u Evroligi više ne dobija šansu.
dan-451304427954-016	danas	451304427954	vest	sport	sport	16	19	https://www.danas.rs/sport/tadija-dragicevic-zvezda/	– Sigurno Sale (trener Obradović prim. aut.) zna zašto mu ne daje minute u Evroligi, iako se meni čini da to zaslužuje.		– Sigurno Sale (trener Obradović prim. aut.) zna zašto mu ne daje minute u Evroligi, iako se meni čini da to zaslužuje.
dan-799233598578-019	danas	799233598578	vest	svet	svet	19	28	https://www.danas.rs/svet/gordon-braun-optuznice-putin-ukrajina/	Zato ostaje samo poseban tribunal za gonjenje Putinovog osnovnog zločina – planiranja, pripreme i izvršenja invazije, okupacije i pokušaja aneksije Ukrajine, koji datiraju još od invazije na Krim 2014. godine.		Zato ostaje samo poseban tribunal za gonjenje Putinovog osnovnog zločina – planiranja, pripreme i izvršenja invazije, okupacije i pokušaja aneksije Ukrajine, koji datiraju još od invazije na Krim 2014. godine.
dan-799233598578-020	danas	799233598578	vest	svet	svet	20	28	https://www.danas.rs/svet/gordon-braun-optuznice-putin-ukrajina/	Gonjenje režima za zločin agresije na Ukrajinu potpuno spada u misiju Saveta Evrope, osnovanog nakon Drugog svetskog rata, kada je veliki deo kontinenta ležao u ruševinama, sa ciljem očuvanja vladavine prava i ljudskih prava.		Gonjenje režima za zločin agresije na Ukrajinu potpuno spada u misiju Saveta Evrope, osnovanog nakon Drugog svetskog rata, kada je veliki deo kontinenta ležao u ruševinama, sa ciljem očuvanja vladavine prava i ljudskih prava.
dan-799233598578-021	danas	799233598578	vest	svet	svet	21	28	https://www.danas.rs/svet/gordon-braun-optuznice-putin-ukrajina/	To bi takođe poslalo važnu poruku da je sistem zasnovan na pravilima i dalje najbolji način za stvaranje stabilnijeg i mirnijeg sveta.		To bi takođe poslalo važnu poruku da je sistem zasnovan na pravilima i dalje najbolji način za stvaranje stabilnijeg i mirnijeg sveta.
dan-799233598578-022	danas	799233598578	vest	svet	svet	22	28	https://www.danas.rs/svet/gordon-braun-optuznice-putin-ukrajina/	Ta poruka je sada potrebnija nego ikad jer Putin pojačava rusku ratnu mašineriju i povećava pritisak ne samo na liniju fronta u Ukrajini, već i na civile.		Ta poruka je sada potrebnija nego ikad jer Putin pojačava rusku ratnu mašineriju i povećava pritisak ne samo na liniju fronta u Ukrajini, već i na civile.
dan-799233598578-023	danas	799233598578	vest	svet	svet	23	28	https://www.danas.rs/svet/gordon-braun-optuznice-putin-ukrajina/	Kremlj je navodno uvezao radnike iz azijskih i afričkih zemalja kako bi ojačao radnu snagu u fabrikama koje proizvode dronove, a Kina je optužena da obezbeđuje vitalne komponente u velikim količinama.		Kremlj je navodno uvezao radnike iz azijskih i afričkih zemalja kako bi ojačao radnu snagu u fabrikama koje proizvode dronove, a Kina je optužena da obezbeđuje vitalne komponente u velikim količinama.
dan-799233598578-024	danas	799233598578	vest	svet	svet	24	28	https://www.danas.rs/svet/gordon-braun-optuznice-putin-ukrajina/	Dakle, ono što se dogodilo ove nedelje je od velikog značaja.		Dakle, ono što se dogodilo ove nedelje je od velikog značaja.
dan-799233598578-025	danas	799233598578	vest	svet	svet	25	28	https://www.danas.rs/svet/gordon-braun-optuznice-putin-ukrajina/	Novo američko naoružanje će uskoro početi da stiže, a poruka je poslata Putinu i njegovoj kriminalnoj kliki: krivične optužnice stižu i neće biti mesta za skrivanje.		Novo američko naoružanje će uskoro početi da stiže, a poruka je poslata Putinu i njegovoj kriminalnoj kliki: krivične optužnice stižu i neće biti mesta za skrivanje.
dan-799233598578-026	danas	799233598578	vest	svet	svet	26	28	https://www.danas.rs/svet/gordon-braun-optuznice-putin-ukrajina/	Jednostavno rečeno, biće malo mesta van Rusije gde Putin može biti siguran da se neće suočiti sa poniženjem potencijalnog hapšenja.		Jednostavno rečeno, biće malo mesta van Rusije gde Putin može biti siguran da se neće suočiti sa poniženjem potencijalnog hapšenja.
dan-809962852959-008	danas	809962852959	vest	svet	svet	8	22	https://www.danas.rs/svet/ema-broks-dzefri-epstin-fajlovi/	U nejasnom, „nema šta da se vidi“ saopštenju, Čopra je rekao: „U ovom slučaju, nadam se da će cela istina izaći na videlo nakon kontinuiranih i odgovarajućih istraga.	Y	„U nejasnom, „nema šta da se vidi“ saopštenju, Čopra je rekao: „U ovom slučaju, nadam se da će cela istina izaći na videlo nakon kontinuiranih i odgovarajućih istraga.“
dan-809962852959-009	danas	809962852959	vest	svet	svet	9	22	https://www.danas.rs/svet/ema-broks-dzefri-epstin-fajlovi/	Prema Čoprinim učenjima, nadamo se da je karma zaista kučka.	Y	„Prema Čoprinim učenjima, nadamo se da je karma zaista kučka.“
dan-809962852959-010	danas	809962852959	vest	svet	svet	10	22	https://www.danas.rs/svet/ema-broks-dzefri-epstin-fajlovi/	Ili, na primer, Keti Kurik, za koju sa sigurnošću možemo reći da bi se pojavila i na otvaranju koverti, koja je prisustvovala večeri u Epstinovoj kući u Njujorku 2010. godine, dve godine nakon njegove prve osude.	Y	„Ili, na primer, Keti Kurik, za koju sa sigurnošću možemo reći da bi se pojavila i na otvaranju koverti, koja je prisustvovala večeri u Epstinovoj kući u Njujorku 2010. godine, dve godine nakon njegove prve osude.“
dan-809962852959-011	danas	809962852959	vest	svet	svet	11	22	https://www.danas.rs/svet/ema-broks-dzefri-epstin-fajlovi/	Kurik se još nije pojavila u ovom talasu izveštavanja o Epstinu, ali je 2023. godine, dok je promovisala svoje memoare, rekla: „Tada nisam znala ništa o Džefriju Epstinu, trebala sam da uradim malo više istraživanja, ali mnogo stvari o njemu još nije izašlo u javnost“.	Y	„Kurik se još nije pojavila u ovom talasu izveštavanja o Epstinu, ali je 2023. godine, dok je promovisala svoje memoare, rekla: „Tada nisam znala ništa o Džefriju Epstinu, trebala sam da uradim malo više istraživanja, ali mnogo stvari o njemu još nije izašlo u javnost“.“
dan-809962852959-012	danas	809962852959	vest	svet	svet	12	22	https://www.danas.rs/svet/ema-broks-dzefri-epstin-fajlovi/	Ovo je odjeknulo opravdanjima Džordža Stefanopulosa, koji je takođe bio prisutan na istoj večeri kod Epstina kao i Kurik – tadašnji princ Endrju je takođe bio tamo – koji je rekao za Njujork Tajms: „Trebalo je da više isproveravam“.	Y	„Ovo je odjeknulo opravdanjima Džordža Stefanopulosa, koji je takođe bio prisutan na istoj večeri kod Epstina kao i Kurik – tadašnji princ Endrju je takođe bio tamo – koji je rekao za Njujork Tajms: „Trebalo je da više isproveravam“.“
dan-809962852959-013	danas	809962852959	vest	svet	svet	13	22	https://www.danas.rs/svet/ema-broks-dzefri-epstin-fajlovi/	Od tada, potencijalna cena ako se otkrije da ste bili prijateljski nastrojeni ili čak samo pozvani na večeru sa Epstinom postala je mnogo veća.	Y	„Od tada, potencijalna cena ako se otkrije da ste bili prijateljski nastrojeni ili čak samo pozvani na večeru sa Epstinom postala je mnogo veća.“
dan-809962852959-014	danas	809962852959	vest	svet	svet	14	22	https://www.danas.rs/svet/ema-broks-dzefri-epstin-fajlovi/	Zapravo, Sigal je rekla novinama da mu uopšte nije pomogla.	Y	„Zapravo, Sigal je rekla novinama da mu uopšte nije pomogla.“
dan-809962852959-015	danas	809962852959	vest	svet	svet	15	22	https://www.danas.rs/svet/ema-broks-dzefri-epstin-fajlovi/	„Ljudi govore stvari samo da bi što pre prekinuli razgoivor s nekim preko telefona“, rekla je, misleći na ponudu da uzme Epstinov mejl koji ga prikazuje u dobrom svetlu i „iskopa, nalepi i pošalje Arijani Hafington“.	Y	„Ljudi govore stvari samo da bi što pre prekinuli razgoivor s nekim preko telefona“, rekla je, misleći na ponudu da uzme Epstinov mejl koji ga prikazuje u dobrom svetlu i „iskopa, nalepi i pošalje Arijani Hafington“.
bli-51675881736-032	blic	51675881736	vest	svet	svet	32	44	https://www.blic.rs/vesti/svet/kako-je-dmitrij-medvedev-iskoristio-rat-u-ukrajini-da-uveca-svoje-bogatstvo/nqmhhjc	Da bi se kompanija proširila, počelo je rušenje postojećih zgrada.		Da bi se kompanija proširila, počelo je rušenje postojećih zgrada.
bli-51675881736-033	blic	51675881736	vest	svet	svet	33	44	https://www.blic.rs/vesti/svet/kako-je-dmitrij-medvedev-iskoristio-rat-u-ukrajini-da-uveca-svoje-bogatstvo/nqmhhjc	Nije poznato šta će biti izgrađeno na tom mestu - kruže glasine da se gradi nova privatna rezidencija za Medvedeva.		Nije poznato šta će biti izgrađeno na tom mestu - kruže glasine da se gradi nova privatna rezidencija za Medvedeva.
bli-51675881736-034	blic	51675881736	vest	svet	svet	34	44	https://www.blic.rs/vesti/svet/kako-je-dmitrij-medvedev-iskoristio-rat-u-ukrajini-da-uveca-svoje-bogatstvo/nqmhhjc	On je ranije pokušao da se etablira u regionu Anapa, ali su ti planovi propali nakon protesta ekologa i meštana.		On je ranije pokušao da se etablira u regionu Anapa, ali su ti planovi propali nakon protesta ekologa i meštana.
