sentence_id	source	article_id	genre	topic	category	sent_idx	n_clean	url	text
n1i-816622-024	n1info	816622	kolumna	pol-drustvo	Kolumne/ljubodrag-stojadinovic	24	34	https://n1info.rs/kolumne/ljubodrag-stojadinovic/epska-tragedija/	Mnogi su se, iz za sada nepoznatih razloga smejali ovom poetskom remek delu.
n1i-816622-025	n1info	816622	kolumna	pol-drustvo	Kolumne/ljubodrag-stojadinovic	25	34	https://n1info.rs/kolumne/ljubodrag-stojadinovic/epska-tragedija/	Ali, pesnikinje više nigde nema.
n1i-816622-026	n1info	816622	kolumna	pol-drustvo	Kolumne/ljubodrag-stojadinovic	26	34	https://n1info.rs/kolumne/ljubodrag-stojadinovic/epska-tragedija/	Posle slave i bruke koju mu je donela, muž joj je trajno zabranio da izlazi iz kuće.
n1i-816622-027	n1info	816622	kolumna	pol-drustvo	Kolumne/ljubodrag-stojadinovic	27	34	https://n1info.rs/kolumne/ljubodrag-stojadinovic/epska-tragedija/	Na nekoj slavi kod D.J.
n1i-816622-028	n1info	816622	kolumna	pol-drustvo	Kolumne/ljubodrag-stojadinovic	28	34	https://n1info.rs/kolumne/ljubodrag-stojadinovic/epska-tragedija/	Vučićevića, on i izvesni Žare harmonikaš pevaju: Nema kralja, nema Tita/ Još se Vučić za sve pita!
n1i-816622-029	n1info	816622	kolumna	pol-drustvo	Kolumne/ljubodrag-stojadinovic	29	34	https://n1info.rs/kolumne/ljubodrag-stojadinovic/epska-tragedija/	I Žare i Vučko su potpuno natopljeni vatrenom vodicom, ali je njihova umetnička izvedba prikazana na matičnoj Informer televiziji i tamo se stalno okreće.
n1i-816622-030	n1info	816622	kolumna	pol-drustvo	Kolumne/ljubodrag-stojadinovic	30	34	https://n1info.rs/kolumne/ljubodrag-stojadinovic/epska-tragedija/	Nema ovde dovoljno mesta kako bi se videlo koliki je pesnički entuzijazam u Srbiji, i kako se slavi monarh uz ulizičke pesme.
n1i-816622-031	n1info	816622	kolumna	pol-drustvo	Kolumne/ljubodrag-stojadinovic	31	34	https://n1info.rs/kolumne/ljubodrag-stojadinovic/epska-tragedija/	A one su u stvari parodija misaonog ambijenta odakle nastaju, dobar znak sunovrata ukusa i svega ostalog u ništavilo kome je to smeće i posvećeno.
n1i-867896-032	n1info	867896	kolumna	svet	Kolumne/ljubodrag-stojadinovic	32	51	https://n1info.rs/kolumne/ljubodrag-stojadinovic/tajna-kamilje-dlake/	Pa makar to bila crna ovca ili nešto još crnje.
n1i-867896-033	n1info	867896	kolumna	svet	Kolumne/ljubodrag-stojadinovic	33	51	https://n1info.rs/kolumne/ljubodrag-stojadinovic/tajna-kamilje-dlake/	Posle svega, kad se činilo da je sve prošlo, a pojas se vratio u Vatoped, pojavile se se tamne mrlje koje su osenčile to sveto gostovanje.
n1i-867896-034	n1info	867896	kolumna	svet	Kolumne/ljubodrag-stojadinovic	34	51	https://n1info.rs/kolumne/ljubodrag-stojadinovic/tajna-kamilje-dlake/	Izvesni Miloš Stojković, koji je sebe predstavio kao poverenika manastira Hilandar, rukoljubac A.
n1i-867896-035	n1info	867896	kolumna	svet	Kolumne/ljubodrag-stojadinovic	35	51	https://n1info.rs/kolumne/ljubodrag-stojadinovic/tajna-kamilje-dlake/	Vučića , saopštio je na Pinku u tom svojstvu ono što nismo znali: da su Anđelko i Andrej Vučić omogućili, a država dala milion evra u znak zahvalnosti što je sveti pojas stigao u Beograd.
n1i-867896-036	n1info	867896	kolumna	svet	Kolumne/ljubodrag-stojadinovic	36	51	https://n1info.rs/kolumne/ljubodrag-stojadinovic/tajna-kamilje-dlake/	Stojković kaže da se delovanjem Anđelka i Andreja ta ideja rodila, a pare su se već našle.
n1i-867896-037	n1info	867896	kolumna	svet	Kolumne/ljubodrag-stojadinovic	37	51	https://n1info.rs/kolumne/ljubodrag-stojadinovic/tajna-kamilje-dlake/	Izgleda da su se Vučići, kao u sve drugo, umešali i u stvari vere.
n1i-867896-038	n1info	867896	kolumna	svet	Kolumne/ljubodrag-stojadinovic	38	51	https://n1info.rs/kolumne/ljubodrag-stojadinovic/tajna-kamilje-dlake/	Ali, to putovanje svetinje nije bilo sasvim u skladu sa zavetom o skrušenosti i skromnsti.
n1i-867896-039	n1info	867896	kolumna	svet	Kolumne/ljubodrag-stojadinovic	39	51	https://n1info.rs/kolumne/ljubodrag-stojadinovic/tajna-kamilje-dlake/	Milion evra, to znači da je u opticaju korporativna stvar, uz nedoumicu o poreklu novca: da li je državni, ili su Vučiči ( brat i otac) bili dobrotvori povodom svetog odevnog predmeta od kamilje dlake?
n1i-148573-009	n1info	148573	kolumna	svet	Kolumne	9	17	https://n1info.rs/kolumne/o-mojoj-majci-crkvi-i-bogu/	Čak i kad je shvatila da sam u tom koračanju kroz svetovne i duhovne vrleti otišao u nekom drugom smeru, to nije poljuljalo njenu veru u mene.
n1i-148573-010	n1info	148573	kolumna	svet	Kolumne	10	17	https://n1info.rs/kolumne/o-mojoj-majci-crkvi-i-bogu/	Jedna od mojih velikih bojazni, čak strah da se pisanje o “aferi Pahomije” ne ispreči između mene, majke i Boga, pokazaće se sasvim neosnovanim.
n1i-148573-011	n1info	148573	kolumna	svet	Kolumne	11	17	https://n1info.rs/kolumne/o-mojoj-majci-crkvi-i-bogu/	Prilično dugo, dok su se ređale skaredne slike o pedofiliji visokog crkvenog velikodostojnika, majka Rada je samo ćutala, a ja se nisam usuđivao da zapodenem razgovor na tu temu.
n1i-148573-012	n1info	148573	kolumna	svet	Kolumne	12	17	https://n1info.rs/kolumne/o-mojoj-majci-crkvi-i-bogu/	Onda me, jednog dana, iznenada, samo tiho upitala: - Sine, je li ovo istina?
n1i-148573-013	n1info	148573	kolumna	svet	Kolumne	13	17	https://n1info.rs/kolumne/o-mojoj-majci-crkvi-i-bogu/	I tu se sav naš razgovor na ovu temu završio.
n1i-148573-014	n1info	148573	kolumna	svet	Kolumne	14	17	https://n1info.rs/kolumne/o-mojoj-majci-crkvi-i-bogu/	Tek nešto kasnije primetio sam da više ne ide, kao do tada, u saborni hram Sv. Trojice gde je najčešće činodejstvovao vladika Pahomije.
n1i-148573-015	n1info	148573	kolumna	svet	Kolumne	15	17	https://n1info.rs/kolumne/o-mojoj-majci-crkvi-i-bogu/	Za svoje molitve odabrala je crkvu Svete Petke, poznatiju kao „krstata džamija“, nešto dalje od centra grada.
n1i-148573-016	n1info	148573	kolumna	svet	Kolumne	16	17	https://n1info.rs/kolumne/o-mojoj-majci-crkvi-i-bogu/	Nije mi nikad kazala ali iskreno verujem da je i ovu nelaku odluku donela u razgovoru i dogovoru sa Bogom.
n1i-219788-037	n1info	219788	kolumna	pol-drustvo	Kolumne/ljubodrag-stojadinovic	37	45	https://n1info.rs/kolumne/ljubodrag-stojadinovic/vucicev-sobar-i-ustaska-telad-kolumna-ljubodrag-stojadinovic/	Sad mu je dockan da ide bilo gde.
n1i-219788-038	n1info	219788	kolumna	pol-drustvo	Kolumne/ljubodrag-stojadinovic	38	45	https://n1info.rs/kolumne/ljubodrag-stojadinovic/vucicev-sobar-i-ustaska-telad-kolumna-ljubodrag-stojadinovic/	Suviše je izmožden, mlohav i škembav.
n1i-219788-039	n1info	219788	kolumna	pol-drustvo	Kolumne/ljubodrag-stojadinovic	39	45	https://n1info.rs/kolumne/ljubodrag-stojadinovic/vucicev-sobar-i-ustaska-telad-kolumna-ljubodrag-stojadinovic/	Za te stvari ima kineske rakete, koje stalno pokazuje kao budala onu stvar.
n1i-219788-040	n1info	219788	kolumna	pol-drustvo	Kolumne/ljubodrag-stojadinovic	40	45	https://n1info.rs/kolumne/ljubodrag-stojadinovic/vucicev-sobar-i-ustaska-telad-kolumna-ljubodrag-stojadinovic/	Ili Glišića, tragikomičnog pajaca, budaletinu iz ličnog uzgajališta.
n1i-219788-041	n1info	219788	kolumna	pol-drustvo	Kolumne/ljubodrag-stojadinovic	41	45	https://n1info.rs/kolumne/ljubodrag-stojadinovic/vucicev-sobar-i-ustaska-telad-kolumna-ljubodrag-stojadinovic/	Protiv ratobornog bostandžije, ustaškim grlima ostaje samo čuđenje i goveđe upišavanje od smeha.
n1i-219788-042	n1info	219788	kolumna	pol-drustvo	Kolumne/ljubodrag-stojadinovic	42	45	https://n1info.rs/kolumne/ljubodrag-stojadinovic/vucicev-sobar-i-ustaska-telad-kolumna-ljubodrag-stojadinovic/	Ovde je vlasnik projektila mobilisao i žive a naročito pokojnike, kako bi na lokalnim izborima upisao još jednu pobedu nad svima.
n1i-219788-043	n1info	219788	kolumna	pol-drustvo	Kolumne/ljubodrag-stojadinovic	43	45	https://n1info.rs/kolumne/ljubodrag-stojadinovic/vucicev-sobar-i-ustaska-telad-kolumna-ljubodrag-stojadinovic/	Na lokalnom groblju u Lučanima razvijen je transparent koji leprša na martovskom vetru.
n1i-219788-044	n1info	219788	kolumna	pol-drustvo	Kolumne/ljubodrag-stojadinovic	44	45	https://n1info.rs/kolumne/ljubodrag-stojadinovic/vucicev-sobar-i-ustaska-telad-kolumna-ljubodrag-stojadinovic/	Na njemu piše: Dobro nam došao, predsedniče!
n1i-515930-013	n1info	515930	kolumna	pol-drustvo	Kolumne/draza-petrovic	13	29	https://n1info.rs/kolumne/draza-petrovic/e-moj-vladimire-kolumna-draze-petrovica/	Onda se posle pojavi neki snimak gde saznam da je lik zapravo dostavljač hrane.
n1i-515930-014	n1info	515930	kolumna	pol-drustvo	Kolumne/draza-petrovic	14	29	https://n1info.rs/kolumne/draza-petrovic/e-moj-vladimire-kolumna-draze-petrovica/	Pošten posao, pomislim, šta sve ljudi moraju da rade u životu samo zato što su protiv vlasti.
n1i-515930-015	n1info	515930	kolumna	pol-drustvo	Kolumne/draza-petrovic	15	29	https://n1info.rs/kolumne/draza-petrovic/e-moj-vladimire-kolumna-draze-petrovica/	Na društvenim mrežama, naime, pojavi se njegov selfi snimak gde kroz suze priča kako mu je upravo gladno dete ukralo pljeskavicu iz kola.
n1i-515930-016	n1info	515930	kolumna	pol-drustvo	Kolumne/draza-petrovic	16	29	https://n1info.rs/kolumne/draza-petrovic/e-moj-vladimire-kolumna-draze-petrovica/	„U državi nam deca od devet godina kradu hranu.
n1i-515930-017	n1info	515930	kolumna	pol-drustvo	Kolumne/draza-petrovic	17	29	https://n1info.rs/kolumne/draza-petrovic/e-moj-vladimire-kolumna-draze-petrovica/	Vučiću ološu jedan, i ti i ona tvoja kriminalna stoka sa Beograda na vodi” - govorio je to pravo u kameru, i mreže su gorele zbog iskrenosti tog čoveka.
n1i-515930-018	n1info	515930	kolumna	pol-drustvo	Kolumne/draza-petrovic	18	29	https://n1info.rs/kolumne/draza-petrovic/e-moj-vladimire-kolumna-draze-petrovica/	Znate kako je sa takvim likovima: nikada im nije dosta čudnih zanimanja i istorijskih uloga pa je lik na kraju postao reporter Televizije Informer.
n1i-515930-019	n1info	515930	kolumna	pol-drustvo	Kolumne/draza-petrovic	19	29	https://n1info.rs/kolumne/draza-petrovic/e-moj-vladimire-kolumna-draze-petrovica/	Nije to baš klasičan TV reporter, to zanimanje bi se pre moglo nazvati reporter-provokator pošto ide po antirežimskim skupovima i provocira pošten svet.
n1i-515930-020	n1info	515930	kolumna	pol-drustvo	Kolumne/draza-petrovic	20	29	https://n1info.rs/kolumne/draza-petrovic/e-moj-vladimire-kolumna-draze-petrovica/	Tako je bilo i pre neki dan.
n1i-452735-003	n1info	452735	kolumna	pol-drustvo	Kolumne/draza-petrovic	3	19	https://n1info.rs/kolumne/draza-petrovic/studenti-su-koknuli-i-baju/	"A da je ""zvučni top"" pobio studente koji su i ispalili đule iz zvučnog tupa, izbio bi građanski rat."
n1i-452735-004	n1info	452735	kolumna	pol-drustvo	Kolumne/draza-petrovic	4	19	https://n1info.rs/kolumne/draza-petrovic/studenti-su-koknuli-i-baju/	"""Jeste li videli čime se bave, majke im ga spalim balave"", skoro da je rekla na kraju svog obraćanja Ana Brnabić, sa onom svojom facom mladog pavijana koga danima muče šuljevi i sunčanica."
n1i-452735-005	n1info	452735	kolumna	pol-drustvo	Kolumne/draza-petrovic	5	19	https://n1info.rs/kolumne/draza-petrovic/studenti-su-koknuli-i-baju/	I posle te izjave odletela je na đuletu Barona Minhauzena nazad na planum, da razmišlja sama sa sobom o neobjašnjivim pojavama Srbije i čovečanstva.
n1i-452735-006	n1info	452735	kolumna	pol-drustvo	Kolumne/draza-petrovic	6	19	https://n1info.rs/kolumne/draza-petrovic/studenti-su-koknuli-i-baju/	Kao u Maratoncima kada se Laki pripremao za dvoboj, te ga pitali: -Jesi ti ikada pucao iz pištolja?
n1i-452735-007	n1info	452735	kolumna	pol-drustvo	Kolumne/draza-petrovic	7	19	https://n1info.rs/kolumne/draza-petrovic/studenti-su-koknuli-i-baju/	-A u šta si pucao?
n1i-452735-008	n1info	452735	kolumna	pol-drustvo	Kolumne/draza-petrovic	8	19	https://n1info.rs/kolumne/draza-petrovic/studenti-su-koknuli-i-baju/	Tako je Ana utvrdila da su studenti promašili predsednika, pa upucali sebe i teško ranili vazduh.
n1i-452735-009	n1info	452735	kolumna	pol-drustvo	Kolumne/draza-petrovic	9	19	https://n1info.rs/kolumne/draza-petrovic/studenti-su-koknuli-i-baju/	Više javno tužibabstvo će na osnovu ostalih zapisnika sa studentskih plenuma uskoro utvrditi i sledeće: -da je na jednom plenumu studenata matematike pominjan broj 27, čime je utvrđeno da su studenti još pre godinu dana planirali ubistvo u restoranu „27“.
n1i-452735-010	n1info	452735	kolumna	pol-drustvo	Kolumne/draza-petrovic	10	19	https://n1info.rs/kolumne/draza-petrovic/studenti-su-koknuli-i-baju/	Da, saopštiće Više javno tužilaštvo: „na zapisniku sa zvaničnog plenuma Matematičkog fakulteta studenti pominju: - Pedeset četiri puta sinus od pi kroz šest jednako je dvadeset sedam.
n1i-286741-004	n1info	286741	kolumna	kultura	Kolumne/draza-petrovic	4	29	https://n1info.rs/kolumne/draza-petrovic/bulevari-vojvode-misica-i-corsokaci-ratka-mladica/	Srbija je sa procvatom radikala dobila sasvim drugačije heroje.
n1i-286741-005	n1info	286741	kolumna	kultura	Kolumne/draza-petrovic	5	29	https://n1info.rs/kolumne/draza-petrovic/bulevari-vojvode-misica-i-corsokaci-ratka-mladica/	Što su više kaljali obraz, to su bili cenjeniji među radikalsko-naprednjačkim polusvetom svih srpskih zemalja.
n1i-286741-006	n1info	286741	kolumna	kultura	Kolumne/draza-petrovic	6	29	https://n1info.rs/kolumne/draza-petrovic/bulevari-vojvode-misica-i-corsokaci-ratka-mladica/	Kakvi heroji, takvi i mitovi.
n1i-286741-007	n1info	286741	kolumna	kultura	Kolumne/draza-petrovic	7	29	https://n1info.rs/kolumne/draza-petrovic/bulevari-vojvode-misica-i-corsokaci-ratka-mladica/	Nestalo lice Radovan Karadžić opisivano je, tokom svog slavnog bekstva, u stihovima: „Sinu munja sa mračnih visina, a mutna se zatalasa Drina, sinu oganj, a iz ognja toga, eto vođe srpskoga naroda, krst mu zlatni u desnici sija, svak bi reko gromovnik Ilija“.
n1i-286741-008	n1info	286741	kolumna	kultura	Kolumne/draza-petrovic	8	29	https://n1info.rs/kolumne/draza-petrovic/bulevari-vojvode-misica-i-corsokaci-ratka-mladica/	Nikome na pamet nije padala mogućnost da se gromovnik krije u Bloku 45, već su svi mislili da je u pitanju neka zabačena planinska oblast, na granici Srbije, Pakistana, Avganistana, Himalaja i Romanije: „Siđi, Rašo, siđi sa planine, nisi siš'o četiri godine.
n1i-286741-009	n1info	286741	kolumna	kultura	Kolumne/draza-petrovic	9	29	https://n1info.rs/kolumne/draza-petrovic/bulevari-vojvode-misica-i-corsokaci-ratka-mladica/	Radovane, jelika te krije, čuvaju te vuci s Romanije“.
n1i-286741-010	n1info	286741	kolumna	kultura	Kolumne/draza-petrovic	10	29	https://n1info.rs/kolumne/draza-petrovic/bulevari-vojvode-misica-i-corsokaci-ratka-mladica/	Ipak, te guslarske epove kasnije je bilo nemoguće menjati.
n1i-286741-011	n1info	286741	kolumna	kultura	Kolumne/draza-petrovic	11	29	https://n1info.rs/kolumne/draza-petrovic/bulevari-vojvode-misica-i-corsokaci-ratka-mladica/	Na šta bi, recimo, ličio remiks pesme „Siđi, Rašo, sa planine“, ako bi ona opisivala stvarni tajni život dr Radovana Karadžića, alijas dr Dragana Dabića.
n1i-660704-010	n1info	660704	kolumna	svet	Kolumne/boris-dezulovic	10	27	https://n1info.rs/kolumne/boris-dezulovic/kolumna-boris-dezulovic-kanye-west-na-hip-hopodromu/	Obudaljelom i oboljelom američkom reperu Yeu, nekoć poznatom pod imenom Yaydolf Hitler, ostala je tako samo - Hrvatska.
n1i-660704-011	n1info	660704	kolumna	svet	Kolumne/boris-dezulovic	11	27	https://n1info.rs/kolumne/boris-dezulovic/kolumna-boris-dezulovic-kanye-west-na-hip-hopodromu/	"Dakako, i u originalu i u hrvatskom prepjevu, nešto kao ""All my niggas Nazis, nigga, za dom spremni/ nigga, za dom spremni"", tako nekako."
n1i-660704-012	n1info	660704	kolumna	svet	Kolumne/boris-dezulovic	12	27	https://n1info.rs/kolumne/boris-dezulovic/kolumna-boris-dezulovic-kanye-west-na-hip-hopodromu/	"I, jasno - last but not least - puno razumijevanje za Westov teško oštećeni desni frontalni moždani režanj i njegov bipolarni poremećaj, u hrvatskoj medicinskoj literaturi poznat i kao ""dvostruka konotacija""."
n1i-660704-013	n1info	660704	kolumna	svet	Kolumne/boris-dezulovic	13	27	https://n1info.rs/kolumne/boris-dezulovic/kolumna-boris-dezulovic-kanye-west-na-hip-hopodromu/	Kakav bi to svjetski događaj bio!
n1i-660704-014	n1info	660704	kolumna	svet	Kolumne/boris-dezulovic	14	27	https://n1info.rs/kolumne/boris-dezulovic/kolumna-boris-dezulovic-kanye-west-na-hip-hopodromu/	"""Naravno, znao sam da će se svesti na dvije riječi pjesme 'Heil Hitler', ali mi nećemo zabranjivati pjesmu"", objasnio bi im Plenković."
n1i-660704-015	n1info	660704	kolumna	svet	Kolumne/boris-dezulovic	15	27	https://n1info.rs/kolumne/boris-dezulovic/kolumna-boris-dezulovic-kanye-west-na-hip-hopodromu/	"""To je dio njegovog integralnog repertoara i nije na meni objašnjavati u kojem je kontekstu pjesma nastala."
n1i-660704-016	n1info	660704	kolumna	svet	Kolumne/boris-dezulovic	16	27	https://n1info.rs/kolumne/boris-dezulovic/kolumna-boris-dezulovic-kanye-west-na-hip-hopodromu/	Kakva Coachella, kakva Madonna i Sabrina !
n1i-660704-017	n1info	660704	kolumna	svet	Kolumne/boris-dezulovic	17	27	https://n1info.rs/kolumne/boris-dezulovic/kolumna-boris-dezulovic-kanye-west-na-hip-hopodromu/	Ja se evo naježio dok pišem.
n1i-865459-001	n1info	865459	kolumna	pol-drustvo	Kolumne/draza-petrovic	1	28	https://n1info.rs/kolumne/draza-petrovic/madjar-koji-je-lajao-av-av-av/	- Ne, ne, rekao sam da je vaš otac bio lađar?
n1i-865459-002	n1info	865459	kolumna	pol-drustvo	Kolumne/draza-petrovic	2	28	https://n1info.rs/kolumne/draza-petrovic/madjar-koji-je-lajao-av-av-av/	- Ma nije Mađar, kakav Mađar pobogu!
n1i-865459-003	n1info	865459	kolumna	pol-drustvo	Kolumne/draza-petrovic	3	28	https://n1info.rs/kolumne/draza-petrovic/madjar-koji-je-lajao-av-av-av/	- ljutio se nagluvi bokser, dok se na kraju ipak nisu sporazumeli da je bokserov tata bio lađar nikako Mađar.
n1i-865459-004	n1info	865459	kolumna	pol-drustvo	Kolumne/draza-petrovic	4	28	https://n1info.rs/kolumne/draza-petrovic/madjar-koji-je-lajao-av-av-av/	Ovih dana u Srbiji Mađari su postali naglo popularni do besvesti, a svako bi voleo da je neki Mađar, po mogućstvu Mađar Peter.
n1i-865459-005	n1info	865459	kolumna	pol-drustvo	Kolumne/draza-petrovic	5	28	https://n1info.rs/kolumne/draza-petrovic/madjar-koji-je-lajao-av-av-av/	Čak i oni kojima su očevi bili lađari priznali bi drage volje da su oni zapravo bili Mađari.
n1i-865459-006	n1info	865459	kolumna	pol-drustvo	Kolumne/draza-petrovic	6	28	https://n1info.rs/kolumne/draza-petrovic/madjar-koji-je-lajao-av-av-av/	Moderno je danas biti Mađar u Srbiji, jelte, ali Srbi imaju kratko pamćenje pa su zaboravili da je pre Petera Mađara još jedan drugi Mađar stekao simpatije širokih narodnih masa.
n1i-865459-007	n1info	865459	kolumna	pol-drustvo	Kolumne/draza-petrovic	7	28	https://n1info.rs/kolumne/draza-petrovic/madjar-koji-je-lajao-av-av-av/	Bio je to jedan opasni mađarski vučjak, ponosni član pogranične patrole, dresiran da laje kad oseti Vulina.
n1i-865459-008	n1info	865459	kolumna	pol-drustvo	Kolumne/draza-petrovic	8	28	https://n1info.rs/kolumne/draza-petrovic/madjar-koji-je-lajao-av-av-av/	Ali se ispostavilo da pas nije bio dresiran samo da oseti Vulina, već su ga mađarski policajci izdresirali da laje i kad oseti drogu, pa je kuče lajalo “av, av, av” dok je 15.
n1i-362140-027	n1info	362140	kolumna	pol-drustvo	Kolumne/ljubodrag-stojadinovic	27	57	https://n1info.rs/kolumne/ljubodrag-stojadinovic/andjelkovi-sinovi/	Ali, to ipak nije bila njegova, nego glava predsednika Kolumbije.
n1i-362140-028	n1info	362140	kolumna	pol-drustvo	Kolumne/ljubodrag-stojadinovic	28	57	https://n1info.rs/kolumne/ljubodrag-stojadinovic/andjelkovi-sinovi/	Čovek se zove Gustavo Pedro i zalaže se za legalizaciju kokaina.
n1i-362140-029	n1info	362140	kolumna	pol-drustvo	Kolumne/ljubodrag-stojadinovic	29	57	https://n1info.rs/kolumne/ljubodrag-stojadinovic/andjelkovi-sinovi/	To je pečat vremena i atest za svojstvo praha.
n1i-362140-030	n1info	362140	kolumna	pol-drustvo	Kolumne/ljubodrag-stojadinovic	30	57	https://n1info.rs/kolumne/ljubodrag-stojadinovic/andjelkovi-sinovi/	Marinika se nije potrudila da raspozna koje je lice čije i ko na koga podseća.
n1i-362140-031	n1info	362140	kolumna	pol-drustvo	Kolumne/ljubodrag-stojadinovic	31	57	https://n1info.rs/kolumne/ljubodrag-stojadinovic/andjelkovi-sinovi/	Morala je odmah juče da kaže odakle takva greška koja postaje nevažna ako je sve drugo bila neosporna istina i ako je slepilo za lica obrazloženo logikom žurbe.
n1i-362140-032	n1info	362140	kolumna	pol-drustvo	Kolumne/ljubodrag-stojadinovic	32	57	https://n1info.rs/kolumne/ljubodrag-stojadinovic/andjelkovi-sinovi/	Ovaj ovde je daleko od svega, izbezumljen od euforije i ekstaze, u svom zaumlju udaljen od smisla, odvojen od sebe i od ljudskog sveta.
n1i-362140-033	n1info	362140	kolumna	pol-drustvo	Kolumne/ljubodrag-stojadinovic	33	57	https://n1info.rs/kolumne/ljubodrag-stojadinovic/andjelkovi-sinovi/	Potpuno je na vrhuncu sreće i divljačkog bunila.
n1i-362140-034	n1info	362140	kolumna	pol-drustvo	Kolumne/ljubodrag-stojadinovic	34	57	https://n1info.rs/kolumne/ljubodrag-stojadinovic/andjelkovi-sinovi/	Nije mu potrebna crta niti igla, takav je napravljen.
n1i-325887-012	n1info	325887	kolumna	pol-drustvo	Kolumne/draza-petrovic	12	21	https://n1info.rs/kolumne/draza-petrovic/od-kolevke-pa-do-groba-najlepse-je-expo-doba/	"""Izvinte, nisam videla delfine, pa pomislih..., reći će učiteljica i nastaviti proboj ka ostatku štandova."
n1i-325887-013	n1info	325887	kolumna	pol-drustvo	Kolumne/draza-petrovic	13	21	https://n1info.rs/kolumne/draza-petrovic/od-kolevke-pa-do-groba-najlepse-je-expo-doba/	Na red će onda doći kulturna baština Surčina, glavnog domaćina Ekspa, a Surčin sem aerodroma od nematerijalne kulturne baštine ima samo Surčinski klan, čiji najuspešniji pojedinac Ljubiša Buha Čume, po zanimanju zaštićeni svedok, će potpisivati svoju autobiografiju “Od kolevke pa do groba, najlepše je EXPO doba” na štandu Opštine Surčin.
n1i-325887-014	n1info	325887	kolumna	pol-drustvo	Kolumne/draza-petrovic	14	21	https://n1info.rs/kolumne/draza-petrovic/od-kolevke-pa-do-groba-najlepse-je-expo-doba/	Odmah pored, biće nešto što deca mnogo vole.
n1i-325887-015	n1info	325887	kolumna	pol-drustvo	Kolumne/draza-petrovic	15	21	https://n1info.rs/kolumne/draza-petrovic/od-kolevke-pa-do-groba-najlepse-je-expo-doba/	"""Surčin je, deco, poznat i po velikim ergelema, ovo je njihov štand"", improvizovače učiteljica svoju ulogu sajamskog vodiča kroz EXPO."
n1i-325887-016	n1info	325887	kolumna	pol-drustvo	Kolumne/draza-petrovic	16	21	https://n1info.rs/kolumne/draza-petrovic/od-kolevke-pa-do-groba-najlepse-je-expo-doba/	"""Ovo je štand uglednog Informera, gospođo, nije štand surčinskih ergela"", šapnuće joj domaćin štanda Informera, Aleksandrov Trbuhozborac, skraćeno A.T."
n1i-325887-017	n1info	325887	kolumna	pol-drustvo	Kolumne/draza-petrovic	17	21	https://n1info.rs/kolumne/draza-petrovic/od-kolevke-pa-do-groba-najlepse-je-expo-doba/	"""Gospodine A.T, praštajte, poslali su nas ovde bez ikakve pripreme, kako ja da razlikujem surčinske ergele od štanda Informera"", kazaće učiteljica na ivici nervnog sloma."
n1i-325887-018	n1info	325887	kolumna	pol-drustvo	Kolumne/draza-petrovic	18	21	https://n1info.rs/kolumne/draza-petrovic/od-kolevke-pa-do-groba-najlepse-je-expo-doba/	Onda će učiteljica imati zadatak da svu decu bezbedno vrati do njihove osnovne škole, što od Surčina do Petlovog brda u vreme trajanja Ekspa, u ionako neizdrživom beogradskom špicu, može da se računa kao trodnevna ekskurzija u Rim.
n1i-325887-019	n1info	325887	kolumna	pol-drustvo	Kolumne/draza-petrovic	19	21	https://n1info.rs/kolumne/draza-petrovic/od-kolevke-pa-do-groba-najlepse-je-expo-doba/	Jedino što su u Rimu sve staro sačuvali, dok su u Beogradu sve staro porušili, a planira se i da Kalemegdan izmeste u Kotež, da ne smeta u predivnom pogledu na “kulčinu”, što je vrsta srpske Ajfelove kule, samo bez Ajfela.
n1i-855495-005	n1info	855495	kolumna	sport	Kolumne/draza-petrovic	5	29	https://n1info.rs/kolumne/draza-petrovic/otvoreno-pismo-ani-bekuti-draza-kolumna/	Mada sigurno da vam nisu rekli da vas angažuju kao kaskaderku da biste vi pokazali da su oni živi, već su vam sigurno rekli da lepo pevate i da ste baš vi izabrani da uveličate tradicionalni doček Srpske nove godine na čačanskom trgu.
n1i-855495-006	n1info	855495	kolumna	sport	Kolumne/draza-petrovic	6	29	https://n1info.rs/kolumne/draza-petrovic/otvoreno-pismo-ani-bekuti-draza-kolumna/	Na koji pritom, niko od njih nije došao iz bezbednosnih razloga.
n1i-855495-007	n1info	855495	kolumna	sport	Kolumne/draza-petrovic	7	29	https://n1info.rs/kolumne/draza-petrovic/otvoreno-pismo-ani-bekuti-draza-kolumna/	Tako da, draga Ana, lokalni naprednjaci su vas poslali mečki na rupu, ili Čačanima na grudvu.
n1i-855495-008	n1info	855495	kolumna	sport	Kolumne/draza-petrovic	8	29	https://n1info.rs/kolumne/draza-petrovic/otvoreno-pismo-ani-bekuti-draza-kolumna/	Moram priznati da mi je bilo veoma simpatično što ste svoj “srpskonovogodišnji” nastup u Čačku završili pevajući u bekstejdžu iz sivog kombija crvene boje i zaradili svoj tenderski honorar do poslednjeg centa.
n1i-855495-009	n1info	855495	kolumna	sport	Kolumne/draza-petrovic	9	29	https://n1info.rs/kolumne/draza-petrovic/otvoreno-pismo-ani-bekuti-draza-kolumna/	U tome je naravno prednjačio i Informer u kome je jedno čačansko grudvanje dobilo razmere kao da je Tramp upravo zauzeo Grenland koristeći samo grudve.
