sentence_id	source	article_id	genre	topic	category	sent_idx	n_clean	url	text	in_quote	text_marked	member	label	izvor_oznake
rts-5996881-010	rts	5996881	vest	kultura	Kultura	10	36	https://www.rts.rs/magazin/kultura/preporuka/5996881/partenopa-paolo-sorentino-knjiga-film.html	Taj trenutak emotivnog prepoznavanja dvoje senzibilitetom bliskih ljudi jednako je dirljiv u filmu kao i u knjizi.		Taj trenutak emotivnog prepoznavanja dvoje senzibilitetom bliskih ljudi jednako je dirljiv u filmu kao i u knjizi.	to_annotate_rts_01.tsv	SUBJ	Aleksa
rts-5996881-011	rts	5996881	vest	kultura	Kultura	11	36	https://www.rts.rs/magazin/kultura/preporuka/5996881/partenopa-paolo-sorentino-knjiga-film.html	„Sada suza klizi niz Partenopin obraz.		„Sada suza klizi niz Partenopin obraz.	to_annotate_rts_01.tsv	OBJ	Aleksa
rts-5996881-012	rts	5996881	vest	kultura	Kultura	12	36	https://www.rts.rs/magazin/kultura/preporuka/5996881/partenopa-paolo-sorentino-knjiga-film.html	ŠEZDESETOGODIŠNjI AMERIKANAC: Vi možete da uzmete sve.	Y	„ŠEZDESETOGODIŠNjI AMERIKANAC: Vi možete da uzmete sve.“	to_annotate_rts_01.tsv	OBJ	saglasnost
rts-6006306-257	rts	6006306	vest	kultura	Kultura	257	322	https://www.rts.rs/magazin/kultura/rokovnik/6006306/rokovnik-30-jul---5-avgust-odrzan-je-humanitarni-koncert-za-banglades.html	Od svog dolaska na svetsku scenu posle 1960. godine, rege je postao neverovatno popularan širom sveta.		Od svog dolaska na svetsku scenu posle 1960. godine, rege je postao neverovatno popularan širom sveta.	to_annotate_rts_01.tsv	SUBJ	usaglaseno
rts-6006306-258	rts	6006306	vest	kultura	Kultura	258	322	https://www.rts.rs/magazin/kultura/rokovnik/6006306/rokovnik-30-jul---5-avgust-odrzan-je-humanitarni-koncert-za-banglades.html	To je jedan od prvih istinski internacionalnih muzičkih oblika u svetu, kako po svom poreklu tako i po svojoj privlačnosti.		To je jedan od prvih istinski internacionalnih muzičkih oblika u svetu, kako po svom poreklu tako i po svojoj privlačnosti.	to_annotate_rts_01.tsv	SUBJ	Anica
rts-6006306-259	rts	6006306	vest	kultura	Kultura	259	322	https://www.rts.rs/magazin/kultura/rokovnik/6006306/rokovnik-30-jul---5-avgust-odrzan-je-humanitarni-koncert-za-banglades.html	Rege muzika je dobila svoj sadašnji oblik nakon velikog hita Princa Bastera Al Capone iz 1967. godine, koji je stekao veliku popularnost u Britaniji .		Rege muzika je dobila svoj sadašnji oblik nakon velikog hita Princa Bastera Al Capone iz 1967. godine, koji je stekao veliku popularnost u Britaniji .	to_annotate_rts_01.tsv	OBJ	Anica
rts-6006306-260	rts	6006306	vest	kultura	Kultura	260	322	https://www.rts.rs/magazin/kultura/rokovnik/6006306/rokovnik-30-jul---5-avgust-odrzan-je-humanitarni-koncert-za-banglades.html	Rege muzika je dobila ime po velikom hitu grupe The Maytals, Do the reggay , iz 1968.		Rege muzika je dobila ime po velikom hitu grupe The Maytals, Do the reggay , iz 1968.	to_annotate_rts_01.tsv	OBJ	Anica
rts-6006306-261	rts	6006306	vest	kultura	Kultura	261	322	https://www.rts.rs/magazin/kultura/rokovnik/6006306/rokovnik-30-jul---5-avgust-odrzan-je-humanitarni-koncert-za-banglades.html	I ovaj muzički pravac je bio usporena verzija svog prethodnika, u ovom slučaju rokstedi zvuka, i isticao je sve rašireniju rastafarijansku kulturu, kulturni izraz nastao u brutalnom getu Jamajke, zemlje upravo oslobođene dugogodišnjeg ropstva.		I ovaj muzički pravac je bio usporena verzija svog prethodnika, u ovom slučaju rokstedi zvuka, i isticao je sve rašireniju rastafarijansku kulturu, kulturni izraz nastao u brutalnom getu Jamajke, zemlje upravo oslobođene dugogodišnjeg ropstva.	to_annotate_rts_01.tsv	OBJ	Anica
rts-6006306-262	rts	6006306	vest	kultura	Kultura	262	322	https://www.rts.rs/magazin/kultura/rokovnik/6006306/rokovnik-30-jul---5-avgust-odrzan-je-humanitarni-koncert-za-banglades.html	Rege je nastao kao muzički izraz rastafarijanske religije.		Rege je nastao kao muzički izraz rastafarijanske religije.	to_annotate_rts_01.tsv	OBJ	Anica
rts-6006306-263	rts	6006306	vest	kultura	Kultura	263	322	https://www.rts.rs/magazin/kultura/rokovnik/6006306/rokovnik-30-jul---5-avgust-odrzan-je-humanitarni-koncert-za-banglades.html	Reč rastafari potiče od imena Ras Tafari Makonena – vojvode Tafarija, koji je nakon krunisanja za cara Etiopije uzeo ime Hajle Selasije.		Reč rastafari potiče od imena Ras Tafari Makonena – vojvode Tafarija, koji je nakon krunisanja za cara Etiopije uzeo ime Hajle Selasije.	to_annotate_rts_01.tsv	OBJ	Anica
rts-6006306-264	rts	6006306	vest	kultura	Kultura	264	322	https://www.rts.rs/magazin/kultura/rokovnik/6006306/rokovnik-30-jul---5-avgust-odrzan-je-humanitarni-koncert-za-banglades.html	Rastafarijanska religija je smatrla cara Hajle Selasija mesijom i naslednikom biblijskog kralja Davida. car Hajle Selasije I od Etiopije je posetio Jamajku što je važan trenutak za verski pokret Rastafari koji ga je video kao mesiju.		Rastafarijanska religija je smatrla cara Hajle Selasija mesijom i naslednikom biblijskog kralja Davida. car Hajle Selasije I od Etiopije je posetio Jamajku što je važan trenutak za verski pokret Rastafari koji ga je video kao mesiju.	to_annotate_rts_01.tsv	OBJ	Anica
rts-6027067-008	rts	6027067	vest	sport	Sport	8	30	https://www.rts.rs/sport/vaterpolo/6027067/vaterpolo-reprezentacija-srbije-vladimir-vujasinovic-vasilije-martinovic-mediteranske-igre.html	U polufinale će se plasirati po dve najuspešnije reprezentacije iz obe grupe.		U polufinale će se plasirati po dve najuspešnije reprezentacije iz obe grupe.	to_annotate_rts_01.tsv	OBJ	saglasnost
rts-6027067-009	rts	6027067	vest	sport	Sport	9	30	https://www.rts.rs/sport/vaterpolo/6027067/vaterpolo-reprezentacija-srbije-vladimir-vujasinovic-vasilije-martinovic-mediteranske-igre.html	"Igraćemo tri utakmice u pet dana, imaćemo dovoljno vremena da se pripremimo za svakog protivnika.		"Igraćemo tri utakmice u pet dana, imaćemo dovoljno vremena da se pripremimo za svakog protivnika.	to_annotate_rts_01.tsv	OBJ	Anica
rts-6027067-010	rts	6027067	vest	sport	Sport	10	30	https://www.rts.rs/sport/vaterpolo/6027067/vaterpolo-reprezentacija-srbije-vladimir-vujasinovic-vasilije-martinovic-mediteranske-igre.html	Važno nam je da prođemo u polufinale, to nam je glavni cilj, a za ostalo ćemo videti.	Y	„Važno nam je da prođemo u polufinale, to nam je glavni cilj, a za ostalo ćemo videti.“	to_annotate_rts_01.tsv	OBJ	Anica
rts-6027067-011	rts	6027067	vest	sport	Sport	11	30	https://www.rts.rs/sport/vaterpolo/6027067/vaterpolo-reprezentacija-srbije-vladimir-vujasinovic-vasilije-martinovic-mediteranske-igre.html	Svakako da nas očekuje vrlo jak turnir i jedva čekamo da počne", rekao je Vujasinović .	Y	„Svakako da nas očekuje vrlo jak turnir i jedva čekamo da počne", rekao je Vujasinović .“	to_annotate_rts_01.tsv	OBJ	Anica
rts-6027067-012	rts	6027067	vest	sport	Sport	12	30	https://www.rts.rs/sport/vaterpolo/6027067/vaterpolo-reprezentacija-srbije-vladimir-vujasinovic-vasilije-martinovic-mediteranske-igre.html	Teška situacija zavladala je u reprezentaciji Srbije pošto je 11 iskusnih igrača, osvajača medalja sa najvećih međunarodnih takmičenja, odlučilo da se povuče iz državnog tima.		Teška situacija zavladala je u reprezentaciji Srbije pošto je 11 iskusnih igrača, osvajača medalja sa najvećih međunarodnih takmičenja, odlučilo da se povuče iz državnog tima.	to_annotate_rts_01.tsv	OBJ	Anica
rts-6027067-013	rts	6027067	vest	sport	Sport	13	30	https://www.rts.rs/sport/vaterpolo/6027067/vaterpolo-reprezentacija-srbije-vladimir-vujasinovic-vasilije-martinovic-mediteranske-igre.html	"Iskreno, ne znam da li može nešto da se promeni.		"Iskreno, ne znam da li može nešto da se promeni.	to_annotate_rts_01.tsv	OBJ	Anica
rts-6027067-014	rts	6027067	vest	sport	Sport	14	30	https://www.rts.rs/sport/vaterpolo/6027067/vaterpolo-reprezentacija-srbije-vladimir-vujasinovic-vasilije-martinovic-mediteranske-igre.html	Što se tiče poziva, nisam se razmišljao ni sekund, velika je čast biti na mestu selektora.	Y	„Što se tiče poziva, nisam se razmišljao ni sekund, velika je čast biti na mestu selektora.“	to_annotate_rts_01.tsv	OBJ	Anica
rts-6027067-015	rts	6027067	vest	sport	Sport	15	30	https://www.rts.rs/sport/vaterpolo/6027067/vaterpolo-reprezentacija-srbije-vladimir-vujasinovic-vasilije-martinovic-mediteranske-igre.html	Kad je reč o problemima, pričao sam sa svima – sa bivšim stručnim štabom, Urošem Stevanovićem , igračima.	Y	„Kad je reč o problemima, pričao sam sa svima – sa bivšim stručnim štabom, Urošem Stevanovićem , igračima.“	to_annotate_rts_01.tsv	OBJ	Anica
rts-6036242-000	rts	6036242	vest	sport	Sport	0	22	https://www.rts.rs/sport/tenis/6036242/ju-es-open-selton-alkaraz-2026.html	Šelton se plasirao u polufinale grend slema , pošto je u četvrtfinalu pobedio Alkaraza 6:7 (5:7), 6:1, 6:3, 1:6, 7:6 (10:7).		Šelton se plasirao u polufinale grend slema , pošto je u četvrtfinalu pobedio Alkaraza 6:7 (5:7), 6:1, 6:3, 1:6, 7:6 (10:7).	to_annotate_rts_01.tsv	OBJ	Anica
rts-6036242-001	rts	6036242	vest	sport	Sport	1	22	https://www.rts.rs/sport/tenis/6036242/ju-es-open-selton-alkaraz-2026.html	Meč je završen u tri sata i 34 minuta nakon ponoći po lokalnom vremenu, a američki mediji navode da se nikada u istoriji turnira nije igralo do ovako kasno.		Meč je završen u tri sata i 34 minuta nakon ponoći po lokalnom vremenu, a američki mediji navode da se nikada u istoriji turnira nije igralo do ovako kasno.	to_annotate_rts_01.tsv	OBJ	saglasnost
rts-6036242-002	rts	6036242	vest	sport	Sport	2	22	https://www.rts.rs/sport/tenis/6036242/ju-es-open-selton-alkaraz-2026.html	Bila je to prava epska bitka i veoma fizički zahtevan meč.		Bila je to prava epska bitka i veoma fizički zahtevan meč.	to_annotate_rts_01.tsv	SUBJ	Anica
rts-6036242-003	rts	6036242	vest	sport	Sport	3	22	https://www.rts.rs/sport/tenis/6036242/ju-es-open-selton-alkaraz-2026.html	Karlos je sa samo 23 godine već jedan od velikih šampiona našeg sporta.		Karlos je sa samo 23 godine već jedan od velikih šampiona našeg sporta.	to_annotate_rts_01.tsv	SUBJ	Anica
rts-6036242-004	rts	6036242	vest	sport	Sport	4	22	https://www.rts.rs/sport/tenis/6036242/ju-es-open-selton-alkaraz-2026.html	Uvek je zadovoljstvo igrati protiv njega.		Uvek je zadovoljstvo igrati protiv njega.	to_annotate_rts_01.tsv	SUBJ	Anica
rts-6036242-005	rts	6036242	vest	sport	Sport	5	22	https://www.rts.rs/sport/tenis/6036242/ju-es-open-selton-alkaraz-2026.html	U stanju je da uradi stvari koje su jednostavno neverovatne.		U stanju je da uradi stvari koje su jednostavno neverovatne.	to_annotate_rts_01.tsv	SUBJ	Anica
rts-6036242-006	rts	6036242	vest	sport	Sport	6	22	https://www.rts.rs/sport/tenis/6036242/ju-es-open-selton-alkaraz-2026.html	Bez ikakve sumnje, ovo je meč u kojem sam najviše uživao tokom cele svoje karijere", rekao je Šelton na konferenciji za medije, preneli su američki mediji.		Bez ikakve sumnje, ovo je meč u kojem sam najviše uživao tokom cele svoje karijere", rekao je Šelton na konferenciji za medije, preneli su američki mediji.	to_annotate_rts_01.tsv	OBJ	Anica
rts-6036242-007	rts	6036242	vest	sport	Sport	7	22	https://www.rts.rs/sport/tenis/6036242/ju-es-open-selton-alkaraz-2026.html	Šelton je izgubio prvi set od Alkaraza, a potom je zaigrao angažovanije.	Y	„Šelton je izgubio prvi set od Alkaraza, a potom je zaigrao angažovanije.“	to_annotate_rts_01.tsv	OBJ	Anica
rts-6030572-001	rts	6030572	vest	sport	Sport	1	21	https://www.rts.rs/sport/auto-moto/F1vesti/6030572/monca-ferari-sumaher-specijalni-dizajn-bolid-formula-1-2026-monca.html	Ovaj potez predstavlja omaž jednom od najuspešnijih partnerstava u istoriji sporta.		Ovaj potez predstavlja omaž jednom od najuspešnijih partnerstava u istoriji sporta.	to_annotate_rts_01.tsv	SUBJ	Dimitrije Stanišić
rts-6030572-002	rts	6030572	vest	sport	Sport	2	21	https://www.rts.rs/sport/auto-moto/F1vesti/6030572/monca-ferari-sumaher-specijalni-dizajn-bolid-formula-1-2026-monca.html	Njegov dolazak je u potpunosti preporodio tim, koji je do Šumaherovog prvog naslova 2000. godine čekao na vozačku titulu više od dve decenije.		Njegov dolazak je u potpunosti preporodio tim, koji je do Šumaherovog prvog naslova 2000. godine čekao na vozačku titulu više od dve decenije.	to_annotate_rts_01.tsv	SUBJ	usaglaseno
rts-6030572-003	rts	6030572	vest	sport	Sport	3	21	https://www.rts.rs/sport/auto-moto/F1vesti/6030572/monca-ferari-sumaher-specijalni-dizajn-bolid-formula-1-2026-monca.html	Usledilo je pet uzastopnih vozačkih i šest uzastopnih konstruktorskih titula (1999-2004), čime je Ferari postavio rekorde koji i danas stoje.		Usledilo je pet uzastopnih vozačkih i šest uzastopnih konstruktorskih titula (1999-2004), čime je Ferari postavio rekorde koji i danas stoje.	to_annotate_rts_01.tsv	OBJ	Dimitrije Stanišić
rts-6030572-004	rts	6030572	vest	sport	Sport	4	21	https://www.rts.rs/sport/auto-moto/F1vesti/6030572/monca-ferari-sumaher-specijalni-dizajn-bolid-formula-1-2026-monca.html	Simbolično, Šumaher je svoje prvo povlačenje iz Formule 1 najavio upravo u Monci 2006. godine, nakon pretposlednje pobede u karijeri.		Simbolično, Šumaher je svoje prvo povlačenje iz Formule 1 najavio upravo u Monci 2006. godine, nakon pretposlednje pobede u karijeri.	to_annotate_rts_01.tsv	OBJ	Dimitrije Stanišić
rts-6030572-005	rts	6030572	vest	sport	Sport	5	21	https://www.rts.rs/sport/auto-moto/F1vesti/6030572/monca-ferari-sumaher-specijalni-dizajn-bolid-formula-1-2026-monca.html	Bolidi SF-26, koje će na Velikoj nagradi Italije voziti Luis Hamilton i Šarl Lekler, biće pretežno crvene boje, ali sa detaljima koji podsećaju na prošlost.		Bolidi SF-26, koje će na Velikoj nagradi Italije voziti Luis Hamilton i Šarl Lekler, biće pretežno crvene boje, ali sa detaljima koji podsećaju na prošlost.	to_annotate_rts_01.tsv	SUBJ	Dimitrije Stanišić
rts-6030572-006	rts	6030572	vest	sport	Sport	6	21	https://www.rts.rs/sport/auto-moto/F1vesti/6030572/monca-ferari-sumaher-specijalni-dizajn-bolid-formula-1-2026-monca.html	Najistaknutiji element biće felne sa zlatnim nijansama, kao posveta potpuno zlatnim magnezijumskim felnama koje je koristio model F310 pre tri decenije.		Najistaknutiji element biće felne sa zlatnim nijansama, kao posveta potpuno zlatnim magnezijumskim felnama koje je koristio model F310 pre tri decenije.	to_annotate_rts_01.tsv	OBJ	Dimitrije Stanišić
rts-6030572-007	rts	6030572	vest	sport	Sport	7	21	https://www.rts.rs/sport/auto-moto/F1vesti/6030572/monca-ferari-sumaher-specijalni-dizajn-bolid-formula-1-2026-monca.html	Ovaj vizuelni identitet biće primenjen u okviru proslave tridesetogodišnjice Šumaherovog dolaska.		Ovaj vizuelni identitet biće primenjen u okviru proslave tridesetogodišnjice Šumaherovog dolaska.	to_annotate_rts_01.tsv	OBJ	Dimitrije Stanišić
rts-6030572-008	rts	6030572	vest	sport	Sport	8	21	https://www.rts.rs/sport/auto-moto/F1vesti/6030572/monca-ferari-sumaher-specijalni-dizajn-bolid-formula-1-2026-monca.html	Na nosu bolida biće postavljeno sedam zvezdica, koje simbolizuju sedam Šumaherovih titula svetskog šampiona.		Na nosu bolida biće postavljeno sedam zvezdica, koje simbolizuju sedam Šumaherovih titula svetskog šampiona.	to_annotate_rts_01.tsv	OBJ	Dimitrije Stanišić
rts-6027577-007	rts	6027577	vest	hronika	Hronika	7	44	https://www.rts.rs/vesti/hronika/6027577/pozari-sumski-na-otvorenom-deliblatska-pescara-stolovi.html	Borba na gašenju požara se i dalje vodi.		Borba na gašenju požara se i dalje vodi.	to_annotate_rts_01.tsv	OBJ	Dimitrije Stanišić
rts-6027577-008	rts	6027577	vest	hronika	Hronika	8	44	https://www.rts.rs/vesti/hronika/6027577/pozari-sumski-na-otvorenom-deliblatska-pescara-stolovi.html	Jake snage upućene su na mesto požara, na granici dve teritorije grada Kraljevo i opštine Lučani.		Jake snage upućene su na mesto požara, na granici dve teritorije grada Kraljevo i opštine Lučani.	to_annotate_rts_01.tsv	OBJ	Dimitrije Stanišić
rts-6027577-009	rts	6027577	vest	hronika	Hronika	9	44	https://www.rts.rs/vesti/hronika/6027577/pozari-sumski-na-otvorenom-deliblatska-pescara-stolovi.html	Peti dan otkako je aktivan požar u Lukovu kod Vranja.		Peti dan otkako je aktivan požar u Lukovu kod Vranja.	to_annotate_rts_01.tsv	OBJ	Dimitrije Stanišić
rts-6027577-010	rts	6027577	vest	hronika	Hronika	10	44	https://www.rts.rs/vesti/hronika/6027577/pozari-sumski-na-otvorenom-deliblatska-pescara-stolovi.html	Situacija je danas bolja, stabilnija, vatrogasne ekipe dežiraju i obilaze teren.		Situacija je danas bolja, stabilnija, vatrogasne ekipe dežiraju i obilaze teren.	to_annotate_rts_01.tsv	OBJ	Dimitrije Stanišić
rts-6027577-011	rts	6027577	vest	hronika	Hronika	11	44	https://www.rts.rs/vesti/hronika/6027577/pozari-sumski-na-otvorenom-deliblatska-pescara-stolovi.html	Kuće su zaštićene, potvrđeno RTS-u u Sektoru za vanredne situacije, ali su vatrogasci i dalje u pripravnosti.		Kuće su zaštićene, potvrđeno RTS-u u Sektoru za vanredne situacije, ali su vatrogasci i dalje u pripravnosti.	to_annotate_rts_01.tsv	OBJ	Dimitrije Stanišić
rts-6027577-012	rts	6027577	vest	hronika	Hronika	12	44	https://www.rts.rs/vesti/hronika/6027577/pozari-sumski-na-otvorenom-deliblatska-pescara-stolovi.html	Juče popodne ponovo je nalet iznad tog područja imao ruski avion "iljušin".		Juče popodne ponovo je nalet iznad tog područja imao ruski avion "iljušin".	to_annotate_rts_01.tsv	OBJ	Dimitrije Stanišić
rts-6027577-013	rts	6027577	vest	hronika	Hronika	13	44	https://www.rts.rs/vesti/hronika/6027577/pozari-sumski-na-otvorenom-deliblatska-pescara-stolovi.html	Načelnik Sektora za vanredne situacije Luka Čaušić kaže da je trenutno u Srbiji 12 aktivnih požara. “Situacija je dosta povoljna.		Načelnik Sektora za vanredne situacije Luka Čaušić kaže da je trenutno u Srbiji 12 aktivnih požara. “Situacija je dosta povoljna.	to_annotate_rts_01.tsv	OBJ	saglasnost
rts-6027577-014	rts	6027577	vest	hronika	Hronika	14	44	https://www.rts.rs/vesti/hronika/6027577/pozari-sumski-na-otvorenom-deliblatska-pescara-stolovi.html	Prvi put da satelit ne očitava žarišta u Deliblatskoj peščari“, rekao je Čaušić gostujući u Dnevniku RTS-a.		Prvi put da satelit ne očitava žarišta u Deliblatskoj peščari“, rekao je Čaušić gostujući u Dnevniku RTS-a.	to_annotate_rts_01.tsv	OBJ	Dimitrije Stanišić
rts-6035767-006	rts	6035767	vest	hronika	Hronika	6	32	https://www.rts.rs/vesti/hronika/6035767/aktivna-44-pozara-na-otvorenom--iljusin-i-helikopteri-mup-a-i-danas-iznad-suve-planine-voda-stize-u-rancevima-i-na-konjima.html	Vatrom je delimično zahvaćeno i područje gde je mlada borovina.		Vatrom je delimično zahvaćeno i područje gde je mlada borovina.	to_annotate_rts_01.tsv	OBJ	Anica
rts-6035767-007	rts	6035767	vest	hronika	Hronika	7	32	https://www.rts.rs/vesti/hronika/6035767/aktivna-44-pozara-na-otvorenom--iljusin-i-helikopteri-mup-a-i-danas-iznad-suve-planine-voda-stize-u-rancevima-i-na-konjima.html	Vatrogasne ekipe su na terenu i rade na lokalizaciji požara.		Vatrogasne ekipe su na terenu i rade na lokalizaciji požara.	to_annotate_rts_01.tsv	OBJ	Anica
rts-6035767-008	rts	6035767	vest	hronika	Hronika	8	32	https://www.rts.rs/vesti/hronika/6035767/aktivna-44-pozara-na-otvorenom--iljusin-i-helikopteri-mup-a-i-danas-iznad-suve-planine-voda-stize-u-rancevima-i-na-konjima.html	Situacija sa požarom na Suvoj planini jutros je nešto bolja nego tokom jučerašnjeg dana, ali je neophodan oprez jer jak vetar može ponovo da rasplamsa vatru i poništi rad vatrogasaca, kaže za RTS načelnik Sektora za vanredne situacije u Nišu Srđan Mitrović.		Situacija sa požarom na Suvoj planini jutros je nešto bolja nego tokom jučerašnjeg dana, ali je neophodan oprez jer jak vetar može ponovo da rasplamsa vatru i poništi rad vatrogasaca, kaže za RTS načelnik Sektora za vanredne situacije u Nišu Srđan Mitrović.	to_annotate_rts_01.tsv	OBJ	Anica
rts-6035767-009	rts	6035767	vest	hronika	Hronika	9	32	https://www.rts.rs/vesti/hronika/6035767/aktivna-44-pozara-na-otvorenom--iljusin-i-helikopteri-mup-a-i-danas-iznad-suve-planine-voda-stize-u-rancevima-i-na-konjima.html	"Jutros je situacija za nijansu bolja nego tokom jučerašnjeg dana.		"Jutros je situacija za nijansu bolja nego tokom jučerašnjeg dana.	to_annotate_rts_01.tsv	OBJ	saglasnost
rts-6035767-010	rts	6035767	vest	hronika	Hronika	10	32	https://www.rts.rs/vesti/hronika/6035767/aktivna-44-pozara-na-otvorenom--iljusin-i-helikopteri-mup-a-i-danas-iznad-suve-planine-voda-stize-u-rancevima-i-na-konjima.html	Međutim, moramo biti oprezni jer vremenski uslovi i prilike mogu da pokvare kompletan rad vatrogasaca prethodnog dana.	Y	„Međutim, moramo biti oprezni jer vremenski uslovi i prilike mogu da pokvare kompletan rad vatrogasaca prethodnog dana.“	to_annotate_rts_01.tsv	OBJ	Anica
rts-6035767-011	rts	6035767	vest	hronika	Hronika	11	32	https://www.rts.rs/vesti/hronika/6035767/aktivna-44-pozara-na-otvorenom--iljusin-i-helikopteri-mup-a-i-danas-iznad-suve-planine-voda-stize-u-rancevima-i-na-konjima.html	Danas je jak vetar, pa takođe očekujemo probleme tokom današnjeg dana", rekao je Mitrović.	Y	„Danas je jak vetar, pa takođe očekujemo probleme tokom današnjeg dana", rekao je Mitrović.“	to_annotate_rts_01.tsv	OBJ	Anica
rts-6035767-012	rts	6035767	vest	hronika	Hronika	12	32	https://www.rts.rs/vesti/hronika/6035767/aktivna-44-pozara-na-otvorenom--iljusin-i-helikopteri-mup-a-i-danas-iznad-suve-planine-voda-stize-u-rancevima-i-na-konjima.html	Požar na Suvoj planini gasi se šesti dan, a nepristupačan teren, visoke temperature i vetar otežavaju rad vatrogasaca.		Požar na Suvoj planini gasi se šesti dan, a nepristupačan teren, visoke temperature i vetar otežavaju rad vatrogasaca.	to_annotate_rts_01.tsv	OBJ	Anica
rts-6035767-013	rts	6035767	vest	hronika	Hronika	13	32	https://www.rts.rs/vesti/hronika/6035767/aktivna-44-pozara-na-otvorenom--iljusin-i-helikopteri-mup-a-i-danas-iznad-suve-planine-voda-stize-u-rancevima-i-na-konjima.html	Vatra se gasi u tri rejona, dodaje Mitrović.		Vatra se gasi u tri rejona, dodaje Mitrović.	to_annotate_rts_01.tsv	OBJ	Anica
dan-393301420124-007	danas	393301420124	kolumna	pol-drustvo	kolumna	7	25	https://www.danas.rs/kolumna/marko-vidojkovic/djubre-i-pare-za-hram/	I dalje je veliki i beo.		I dalje je veliki i beo.	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	OBJ	Anica
dan-393301420124-008	danas	393301420124	kolumna	pol-drustvo	kolumna	8	25	https://www.danas.rs/kolumna/marko-vidojkovic/djubre-i-pare-za-hram/	Ponekad mi je muka koliko para je bačeno na to sranje, ali to sranje istovremeno i donosi brdo para, pa sam, kad se sve sabere, zadovoljan prizorom.		Ponekad mi je muka koliko para je bačeno na to sranje, ali to sranje istovremeno i donosi brdo para, pa sam, kad se sve sabere, zadovoljan prizorom.	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	SUBJ	Anica
dan-393301420124-009	danas	393301420124	kolumna	pol-drustvo	kolumna	9	25	https://www.danas.rs/kolumna/marko-vidojkovic/djubre-i-pare-za-hram/	„Gde je Buđavi“, pitam popa koji mi ispred hrama ljubi ruku.		„Gde je Buđavi“, pitam popa koji mi ispred hrama ljubi ruku.	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	SUBJ	Anica
dan-393301420124-010	danas	393301420124	kolumna	pol-drustvo	kolumna	10	25	https://www.danas.rs/kolumna/marko-vidojkovic/djubre-i-pare-za-hram/	„Njegova svetost je morala hitno do manastira Rakovica, da obavi službu za…“, lupeta, sav se zarumenevši.		„Njegova svetost je morala hitno do manastira Rakovica, da obavi službu za…“, lupeta, sav se zarumenevši.	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	SUBJ	Anica
dan-393301420124-011	danas	393301420124	kolumna	pol-drustvo	kolumna	11	25	https://www.danas.rs/kolumna/marko-vidojkovic/djubre-i-pare-za-hram/	Plaši se da mu opet ne iščupam pola brade.	Y	„Plaši se da mu opet ne iščupam pola brade.“	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	OBJ	Anica
dan-393301420124-012	danas	393301420124	kolumna	pol-drustvo	kolumna	12	25	https://www.danas.rs/kolumna/marko-vidojkovic/djubre-i-pare-za-hram/	„Da, da, izvolite, gospodine Dragiša“, propušta me da uđem, a meni se, čim sam prešao prag hrama, zavrtelo u glavi.		„Da, da, izvolite, gospodine Dragiša“, propušta me da uđem, a meni se, čim sam prešao prag hrama, zavrtelo u glavi.	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	SUBJ	Anica
dan-393301420124-013	danas	393301420124	kolumna	pol-drustvo	kolumna	13	25	https://www.danas.rs/kolumna/marko-vidojkovic/djubre-i-pare-za-hram/	„U jebem ti…“, mumlam i teturam se do posude sa svetom vodicom, da se umijem.		„U jebem ti…“, mumlam i teturam se do posude sa svetom vodicom, da se umijem.	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	SUBJ	usaglaseno
dan-393301420124-014	danas	393301420124	kolumna	pol-drustvo	kolumna	14	25	https://www.danas.rs/kolumna/marko-vidojkovic/djubre-i-pare-za-hram/	„Gospodine Dragiša, da li je sve u redu?“, šatro je zabrinut pop, a najradije bi mi pevao opelo.		„Gospodine Dragiša, da li je sve u redu?“, šatro je zabrinut pop, a najradije bi mi pevao opelo.	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	SUBJ	Anica
dan-861209451198-012	danas	861209451198	kolumna	pol-drustvo	kolumna	12	59	https://www.danas.rs/kolumna/aleksej-kisjuhas/najnovija-levica/	Dok se Stara levica još uvek fokusirala na industrijski rad, klasnu borbu i državnu kontrolu nad privredom, Nova levica je proširila svoja interesovanja i na građanska prava, feminizam, antikolonijalizam, antiratno delovanje, lične slobode i kritiku kulture konzumerizma.		Dok se Stara levica još uvek fokusirala na industrijski rad, klasnu borbu i državnu kontrolu nad privredom, Nova levica je proširila svoja interesovanja i na građanska prava, feminizam, antikolonijalizam, antiratno delovanje, lične slobode i kritiku kulture konzumerizma.	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	OBJ	saglasnost
dan-861209451198-013	danas	861209451198	kolumna	pol-drustvo	kolumna	13	59	https://www.danas.rs/kolumna/aleksej-kisjuhas/najnovija-levica/	I, umesto na radnika u plavom kombinezonu, fokusirala se na – studente i mlade uopšte.		I, umesto na radnika u plavom kombinezonu, fokusirala se na – studente i mlade uopšte.	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	SUBJ	Aleksa
